student_id,branch,cgpa,percentage,backlogs,aptitude_score,technical_skills,placed
STU1967,Information Technology,8.32,80.0,0,81.1,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU1968,Computer Science & Engineering,8.36,78.8,0,60.0,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU1969,Computer Science & Engineering,7.77,74.0,0,70.6,"Python, Django, PostgreSQL, Git",1
STU1970,Electrical Engineering,6.39,59.0,0,66.0,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU1971,Computer Science & Engineering,7.74,71.5,0,63.8,"Python, SQL, React, Data Structures, Git, Docker",1
STU1972,Artificial Intelligence & Data Science,7.87,74.8,0,47.9,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU1973,Computer Science & Engineering,5.95,51.1,0,81.2,"Python, Django, PostgreSQL, Git",0
STU1974,Computer Science & Engineering,9.95,98.0,0,65.5,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU1975,Electronics & Communication,7.28,66.1,0,92.4,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU1976,Information Technology,6.72,65.0,0,75.0,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU1977,Computer Science & Engineering,8.58,78.2,0,64.0,"SQL, Excel, Tableau, Python, Data Analytics",1
STU1978,Artificial Intelligence & Data Science,5.18,50.0,0,79.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU1979,Information Technology,7.27,66.2,0,62.3,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU1980,Artificial Intelligence & Data Science,6.61,63.8,2,72.5,"SQL, Excel, Tableau, Python, Data Analytics",0
STU1981,Computer Science & Engineering,7.58,72.1,1,53.4,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU1982,Electrical Engineering,8.97,82.3,0,59.8,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU1983,Artificial Intelligence & Data Science,7.76,73.5,1,61.6,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU1984,Information Technology,6.64,59.1,0,69.4,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU1985,Information Technology,9.65,91.3,0,89.1,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU1986,Electrical Engineering,7.75,73.6,0,56.6,"SQL, Excel, Tableau, Python, Data Analytics",1
STU1987,Electronics & Communication,8.31,79.5,0,60.1,"Python, SQL, React, Data Structures, Git, Docker",1
STU1988,Electrical Engineering,8.13,76.1,0,82.0,"SQL, Excel, Tableau, Python, Data Analytics",1
STU1989,Electronics & Communication,6.85,62.9,0,56.9,"Java, SQL, HTML, CSS, Problem Solving",1
STU1990,Artificial Intelligence & Data Science,5.45,52.7,0,42.4,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",0
STU1991,Artificial Intelligence & Data Science,6.05,57.4,0,80.8,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU1992,Electrical Engineering,7.23,68.0,0,53.4,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU1993,Electronics & Communication,6.11,57.3,2,72.0,"Python, SQL, React, Data Structures, Git, Docker",0
STU1994,Artificial Intelligence & Data Science,7.6,74.8,2,76.2,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU1995,Artificial Intelligence & Data Science,6.95,69.2,1,69.0,"SQL, Excel, Tableau, Python, Data Analytics",0
STU1996,Artificial Intelligence & Data Science,7.22,69.0,0,54.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU1997,Computer Science & Engineering,6.28,61.5,2,36.7,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",0
STU1998,Electronics & Communication,6.42,62.0,0,68.5,"Python, SQL, React, Data Structures, Git, Docker",1
STU1999,Artificial Intelligence & Data Science,5.23,51.3,0,86.2,"Python, SQL, React, Data Structures, Git, Docker",0
STU2000,Artificial Intelligence & Data Science,6.46,61.6,0,50.3,"C, C++, Embedded Systems, RTOS, Linux",1
STU2001,Computer Science & Engineering,5.43,51.3,0,73.8,"Java, SQL, HTML, CSS, Problem Solving",0
STU2002,Electrical Engineering,6.96,63.8,0,62.4,"C, C++, Embedded Systems, RTOS, Linux",0
STU2003,Electronics & Communication,7.7,75.8,0,60.1,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2004,Information Technology,6.11,59.0,0,84.5,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2005,Electrical Engineering,7.93,72.8,0,52.5,"Java, SQL, HTML, CSS, Problem Solving",1
STU2006,Electronics & Communication,6.33,59.3,0,85.3,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2007,Computer Science & Engineering,7.82,73.7,0,63.3,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2008,Computer Science & Engineering,8.48,77.8,0,90.5,"Java, SQL, HTML, CSS, Problem Solving",1
STU2009,Computer Science & Engineering,8.31,78.0,0,75.5,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2010,Computer Science & Engineering,6.82,65.8,0,86.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2011,Computer Science & Engineering,6.18,56.5,0,84.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2012,Electrical Engineering,5.86,56.9,0,57.9,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",0
STU2013,Information Technology,7.19,67.2,0,64.3,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2014,Computer Science & Engineering,7.39,69.8,0,62.8,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2015,Electronics & Communication,6.6,64.0,1,56.7,"Python, SQL, React, Data Structures, Git, Docker",1
STU2016,Electrical Engineering,7.55,73.7,1,48.5,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2017,Computer Science & Engineering,7.57,71.4,0,76.3,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2018,Electronics & Communication,6.59,65.0,0,81.3,"C, C++, Embedded Systems, RTOS, Linux",1
STU2019,Information Technology,7.67,72.4,0,44.6,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2020,Computer Science & Engineering,7.73,73.8,0,42.2,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2021,Information Technology,6.42,59.8,2,30.0,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",0
STU2022,Computer Science & Engineering,7.56,73.5,1,77.7,"Python, SQL, React, Data Structures, Git, Docker",1
STU2023,Information Technology,8.04,78.7,1,64.9,"Python, SQL, React, Data Structures, Git, Docker",1
STU2024,Artificial Intelligence & Data Science,8.93,86.3,0,74.0,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2025,Computer Science & Engineering,7.82,74.0,2,60.0,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2026,Information Technology,9.18,86.6,0,86.6,"Java, SQL, HTML, CSS, Problem Solving",1
STU2027,Electronics & Communication,5.85,56.2,0,90.7,"Java, SQL, HTML, CSS, Problem Solving",0
STU2028,Electrical Engineering,8.51,79.2,0,47.0,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2029,Computer Science & Engineering,7.3,67.6,0,31.8,"C, C++, Embedded Systems, RTOS, Linux",0
STU2030,Computer Science & Engineering,9.44,90.1,0,63.2,"C, C++, Embedded Systems, RTOS, Linux",1
STU2031,Artificial Intelligence & Data Science,5.63,55.0,2,51.4,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",0
STU2032,Electronics & Communication,6.1,58.3,1,77.4,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2033,Computer Science & Engineering,9.08,82.5,0,80.1,"Python, Django, PostgreSQL, Git",1
STU2034,Electrical Engineering,7.02,65.1,0,73.3,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2035,Information Technology,8.75,85.5,1,66.8,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2036,Artificial Intelligence & Data Science,7.99,76.8,0,64.1,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2037,Information Technology,5.99,57.5,3,93.7,"C, C++, Embedded Systems, RTOS, Linux",0
STU2038,Computer Science & Engineering,6.76,63.0,0,66.7,"Java, SQL, HTML, CSS, Problem Solving",1
STU2039,Computer Science & Engineering,7.14,68.7,0,80.3,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2040,Artificial Intelligence & Data Science,7.45,72.3,2,59.5,"Python, SQL, React, Data Structures, Git, Docker",0
STU2041,Computer Science & Engineering,7.8,79.1,1,85.5,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2042,Artificial Intelligence & Data Science,6.96,63.9,0,72.9,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2043,Information Technology,7.5,71.4,0,69.7,"Python, SQL, React, Data Structures, Git, Docker",1
STU2044,Computer Science & Engineering,8.02,74.1,0,87.1,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2045,Artificial Intelligence & Data Science,9.2,83.3,2,73.0,"C, C++, Embedded Systems, RTOS, Linux",0
STU2046,Artificial Intelligence & Data Science,8.01,75.0,0,94.9,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2047,Computer Science & Engineering,6.55,63.1,3,44.2,"SQL, Excel, Tableau, Python, Data Analytics",0
STU2048,Computer Science & Engineering,5.13,50.0,0,38.9,"Java, SQL, HTML, CSS, Problem Solving",0
STU2049,Artificial Intelligence & Data Science,7.05,67.0,0,64.2,"Python, SQL, React, Data Structures, Git, Docker",1
STU2050,Information Technology,6.45,61.2,0,68.3,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2051,Artificial Intelligence & Data Science,7.92,75.0,0,45.7,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2052,Electronics & Communication,6.86,66.4,0,68.3,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2053,Computer Science & Engineering,5.85,55.8,0,58.6,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",0
STU2054,Electrical Engineering,7.31,68.3,2,61.3,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2055,Information Technology,8.17,77.5,0,60.3,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2056,Artificial Intelligence & Data Science,5.36,52.5,0,58.5,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",0
STU2057,Information Technology,7.05,67.4,0,63.4,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2058,Electronics & Communication,9.16,88.6,0,80.1,"Python, Django, PostgreSQL, Git",1
STU2059,Information Technology,5.84,58.7,1,66.4,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",0
STU2060,Electrical Engineering,7.97,75.3,1,67.7,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",0
STU2061,Information Technology,6.64,64.9,0,98.9,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2062,Electronics & Communication,8.43,79.3,0,77.8,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2063,Electronics & Communication,9.95,97.3,0,45.1,"Python, SQL, React, Data Structures, Git, Docker",1
STU2064,Computer Science & Engineering,7.91,75.5,0,53.7,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2065,Electrical Engineering,7.63,71.5,2,88.0,"Python, Django, PostgreSQL, Git",0
STU2066,Computer Science & Engineering,8.22,78.6,1,54.7,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2067,Computer Science & Engineering,7.75,75.2,0,83.8,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2068,Information Technology,8.03,74.9,0,46.5,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2069,Electronics & Communication,7.24,68.6,0,64.6,"Java, SQL, HTML, CSS, Problem Solving",1
STU2070,Electrical Engineering,6.97,65.6,0,76.9,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2071,Computer Science & Engineering,6.63,62.3,0,68.7,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2072,Information Technology,8.84,83.5,3,80.0,"Python, Django, PostgreSQL, Git",0
STU2073,Computer Science & Engineering,7.49,70.8,0,70.3,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2074,Computer Science & Engineering,6.19,61.6,0,66.4,"Python, Django, PostgreSQL, Git",1
STU2075,Artificial Intelligence & Data Science,7.64,74.6,0,78.8,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2076,Artificial Intelligence & Data Science,8.06,75.4,1,66.1,"Java, SQL, HTML, CSS, Problem Solving",1
STU2077,Information Technology,7.48,69.1,0,52.7,"Java, SQL, HTML, CSS, Problem Solving",0
STU2078,Electronics & Communication,8.89,86.2,0,67.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2079,Computer Science & Engineering,7.67,75.0,0,65.4,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2080,Information Technology,8.66,80.7,0,89.8,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2081,Artificial Intelligence & Data Science,5.72,52.7,0,78.5,"Python, Django, PostgreSQL, Git",0
STU2082,Computer Science & Engineering,7.13,64.0,2,61.6,"Python, Django, PostgreSQL, Git",0
STU2083,Information Technology,6.26,59.7,0,59.1,"Java, SQL, HTML, CSS, Problem Solving",1
STU2084,Information Technology,7.74,71.3,0,55.7,"C, C++, Embedded Systems, RTOS, Linux",1
STU2085,Computer Science & Engineering,9.38,89.4,0,31.3,"C, C++, Embedded Systems, RTOS, Linux",1
STU2086,Artificial Intelligence & Data Science,8.58,84.1,5,66.4,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",0
STU2087,Electronics & Communication,6.97,66.3,0,30.0,"Python, Django, PostgreSQL, Git",1
STU2088,Electronics & Communication,8.08,80.0,2,73.3,"C, C++, Embedded Systems, RTOS, Linux",0
STU2089,Computer Science & Engineering,7.74,68.8,0,60.8,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2090,Computer Science & Engineering,6.83,65.4,0,67.2,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2091,Computer Science & Engineering,8.64,77.7,2,86.5,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",0
STU2092,Electrical Engineering,7.98,74.9,1,58.9,"Python, Django, PostgreSQL, Git",0
STU2093,Information Technology,7.49,67.4,0,69.6,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2094,Information Technology,6.92,67.3,3,63.8,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",0
STU2095,Information Technology,7.13,67.4,0,89.1,"Python, SQL, React, Data Structures, Git, Docker",1
STU2096,Electronics & Communication,6.87,63.3,0,65.5,"Java, SQL, HTML, CSS, Problem Solving",0
STU2097,Information Technology,7.94,72.8,2,67.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2098,Electronics & Communication,9.39,88.5,0,71.9,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2099,Electronics & Communication,6.84,64.8,2,52.5,"Python, SQL, React, Data Structures, Git, Docker",0
STU2100,Information Technology,6.94,65.8,2,73.5,"SQL, Excel, Tableau, Python, Data Analytics",0
STU2101,Artificial Intelligence & Data Science,7.69,69.6,0,99.0,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2102,Artificial Intelligence & Data Science,8.61,78.7,0,30.0,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2103,Information Technology,8.03,73.0,0,76.5,"Python, SQL, React, Data Structures, Git, Docker",1
STU2104,Electrical Engineering,7.52,70.2,0,74.9,"Python, SQL, React, Data Structures, Git, Docker",1
STU2105,Electrical Engineering,5.0,50.0,0,64.4,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",0
STU2106,Electronics & Communication,8.28,74.9,0,68.6,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2107,Computer Science & Engineering,8.01,75.4,0,45.0,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2108,Information Technology,7.76,70.1,0,34.5,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2109,Electronics & Communication,8.33,84.2,1,67.4,"C, C++, Embedded Systems, RTOS, Linux",1
STU2110,Electrical Engineering,9.46,90.7,4,71.9,"Java, SQL, HTML, CSS, Problem Solving",0
STU2111,Electronics & Communication,7.41,73.0,0,59.5,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2112,Artificial Intelligence & Data Science,5.68,51.6,0,88.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2113,Electronics & Communication,7.02,67.4,1,87.1,"Python, Django, PostgreSQL, Git",1
STU2114,Electrical Engineering,6.75,65.5,0,68.4,"C, C++, Embedded Systems, RTOS, Linux",1
STU2115,Electrical Engineering,5.7,50.0,1,76.3,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",0
STU2116,Electronics & Communication,8.58,81.9,1,70.9,"Java, SQL, HTML, CSS, Problem Solving",1
STU2117,Information Technology,6.2,62.2,1,76.7,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2118,Electrical Engineering,7.3,67.6,0,82.0,"Python, SQL, React, Data Structures, Git, Docker",1
STU2119,Computer Science & Engineering,7.08,65.8,0,50.6,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2120,Electrical Engineering,7.33,70.6,0,72.1,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2121,Computer Science & Engineering,5.2,51.3,0,55.4,"SQL, Excel, Tableau, Python, Data Analytics",0
STU2122,Electronics & Communication,7.25,67.8,2,49.0,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2123,Electronics & Communication,6.21,57.0,1,59.8,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2124,Electronics & Communication,7.33,70.4,3,97.3,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",0
STU2125,Information Technology,5.74,56.1,0,52.5,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",0
STU2126,Electronics & Communication,6.54,62.5,0,61.6,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2127,Computer Science & Engineering,7.6,70.6,0,77.6,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2128,Artificial Intelligence & Data Science,5.77,54.4,0,84.9,"Python, Django, PostgreSQL, Git",0
STU2129,Artificial Intelligence & Data Science,5.72,53.6,4,58.5,"Python, Django, PostgreSQL, Git",0
STU2130,Computer Science & Engineering,6.93,63.1,0,54.4,"Java, SQL, HTML, CSS, Problem Solving",1
STU2131,Information Technology,8.17,78.2,1,67.1,"SQL, Excel, Tableau, Python, Data Analytics",0
STU2132,Computer Science & Engineering,6.71,65.2,0,65.2,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2133,Electronics & Communication,6.89,68.5,0,68.5,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2134,Electronics & Communication,6.95,68.0,2,52.2,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",0
STU2135,Information Technology,8.64,78.6,0,55.2,"Java, SQL, HTML, CSS, Problem Solving",1
STU2136,Computer Science & Engineering,6.56,64.4,1,59.7,"C, C++, Embedded Systems, RTOS, Linux",1
STU2137,Artificial Intelligence & Data Science,8.39,81.6,0,83.4,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2138,Information Technology,8.15,75.1,0,78.6,"Java, SQL, HTML, CSS, Problem Solving",1
STU2139,Information Technology,7.62,73.2,0,89.8,"Java, SQL, HTML, CSS, Problem Solving",1
STU2140,Information Technology,5.13,50.0,0,81.2,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",0
STU2141,Electrical Engineering,7.61,72.9,4,99.0,"C, C++, Embedded Systems, RTOS, Linux",0
STU2142,Electronics & Communication,7.35,66.7,0,54.8,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2143,Artificial Intelligence & Data Science,6.78,62.1,0,56.2,"Python, SQL, React, Data Structures, Git, Docker",1
STU2144,Information Technology,7.84,75.9,0,71.2,"Python, Django, PostgreSQL, Git",1
STU2145,Artificial Intelligence & Data Science,7.04,66.1,0,72.0,"Python, SQL, React, Data Structures, Git, Docker",1
STU2146,Artificial Intelligence & Data Science,7.7,75.5,0,59.6,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2147,Information Technology,9.71,92.4,0,63.5,"Python, SQL, React, Data Structures, Git, Docker",1
STU2148,Computer Science & Engineering,5.48,51.0,0,52.7,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",0
STU2149,Electronics & Communication,7.55,70.7,0,74.1,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2150,Artificial Intelligence & Data Science,5.0,51.6,1,72.1,"Python, Django, PostgreSQL, Git",0
STU2151,Computer Science & Engineering,6.55,63.1,2,83.5,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",0
STU2152,Information Technology,6.73,63.1,0,58.4,"Java, SQL, HTML, CSS, Problem Solving",1
STU2153,Electronics & Communication,5.82,57.5,0,73.2,"Java, SQL, HTML, CSS, Problem Solving",0
STU2154,Electronics & Communication,7.76,72.7,0,79.8,"Python, SQL, React, Data Structures, Git, Docker",1
STU2155,Information Technology,5.91,56.8,0,65.7,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",0
STU2156,Computer Science & Engineering,8.59,83.5,1,74.8,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2157,Computer Science & Engineering,8.58,82.2,0,55.8,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2158,Artificial Intelligence & Data Science,7.26,70.7,0,66.4,"C, C++, Embedded Systems, RTOS, Linux",1
STU2159,Electrical Engineering,6.98,65.6,5,93.9,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",0
STU2160,Electrical Engineering,6.24,54.3,0,70.8,"Java, SQL, HTML, CSS, Problem Solving",1
STU2161,Artificial Intelligence & Data Science,8.07,75.2,0,68.6,"C, C++, Embedded Systems, RTOS, Linux",1
STU2162,Artificial Intelligence & Data Science,7.01,62.2,0,87.2,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2163,Computer Science & Engineering,6.21,57.0,0,80.9,"Java, SQL, HTML, CSS, Problem Solving",1
STU2164,Electrical Engineering,7.79,72.3,0,69.4,"C, C++, Embedded Systems, RTOS, Linux",1
STU2165,Information Technology,6.87,65.0,0,81.5,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2166,Information Technology,7.65,71.6,0,60.3,"Python, Django, PostgreSQL, Git",1
STU2167,Information Technology,8.17,78.2,2,45.9,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2168,Computer Science & Engineering,8.01,77.5,1,40.9,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2169,Information Technology,6.56,62.7,0,63.5,"Java, SQL, HTML, CSS, Problem Solving",1
STU2170,Electrical Engineering,6.86,64.2,5,84.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2171,Computer Science & Engineering,7.73,73.6,0,59.7,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2172,Electrical Engineering,6.13,55.6,0,46.3,"Java, SQL, HTML, CSS, Problem Solving",1
STU2173,Electrical Engineering,8.13,78.7,0,87.6,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",1
STU2174,Electrical Engineering,8.33,81.5,0,59.9,"Python, SQL, React, Data Structures, Git, Docker",1
STU2175,Computer Science & Engineering,6.13,59.0,0,56.7,"Java, SQL, HTML, CSS, Problem Solving",1
STU2176,Electrical Engineering,7.52,72.2,0,72.5,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2177,Computer Science & Engineering,8.81,85.1,0,81.7,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2178,Electronics & Communication,6.89,67.0,0,48.5,"Java, Spring Boot, MySQL, REST APIs, Microservices, DSA",1
STU2179,Artificial Intelligence & Data Science,8.56,81.5,1,61.5,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
STU2180,Electrical Engineering,6.47,62.6,0,67.5,"Python, Django, PostgreSQL, Git",1
STU2181,Information Technology,5.65,52.8,0,62.8,"Python, SQL, React, Data Structures, Git, Docker",0
STU2182,Electrical Engineering,8.37,79.5,0,73.5,"C++, Data Structures, Algorithms, System Design, Linux, Git",1
STU2183,Computer Science & Engineering,6.35,61.3,0,55.6,"Java, SQL, HTML, CSS, Problem Solving",1
STU2184,Information Technology,6.51,64.0,0,37.6,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",0
STU2185,Electronics & Communication,6.09,55.8,0,53.4,"Python, Django, PostgreSQL, Git",1
STU2186,Electronics & Communication,5.66,54.6,2,65.0,"Python, SQL, React, Data Structures, Git, Docker",0
STU2187,Electronics & Communication,7.82,74.9,1,57.6,"HTML, CSS, JavaScript, React, Node.js, Express, MongoDB",0
STU2188,Computer Science & Engineering,8.12,77.0,0,51.4,"Python, Django, PostgreSQL, Git",1
STU2189,Electronics & Communication,8.56,80.2,3,64.1,"C++, Data Structures, Algorithms, System Design, Linux, Git",0
STU2190,Electronics & Communication,7.2,66.6,4,62.2,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",0
STU2191,Computer Science & Engineering,7.78,71.6,1,75.6,"SQL, Excel, Tableau, Python, Data Analytics",1
STU2192,Artificial Intelligence & Data Science,6.86,67.3,0,74.9,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2193,Electronics & Communication,9.68,94.0,1,88.5,"C, C++, Embedded Systems, RTOS, Linux",1
STU2194,Information Technology,7.34,68.6,1,70.4,"C, C++, Embedded Systems, RTOS, Linux",0
STU2195,Artificial Intelligence & Data Science,8.44,82.4,0,84.8,"C, C++, Embedded Systems, RTOS, Linux",1
STU2196,Electrical Engineering,8.22,76.8,0,71.0,"C, C++, Embedded Systems, RTOS, Linux",1
STU2197,Information Technology,7.07,70.2,0,48.9,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",1
STU2198,Computer Science & Engineering,5.4,50.1,1,73.2,"Python, Machine Learning, Pandas, Scikit-learn, SQL, PowerBI",0
STU2199,Information Technology,8.04,76.1,0,64.7,"AWS, Python, Terraform, Docker, Kubernetes, CI/CD",1
